-10	-0,912945251
-9,99	-0,904601571
-9,98	-0,895896062
-9,97	-0,886832207
-9,96	-0,877413631
-9,95	-0,867644101
-9,94	-0,857527525
-9,93	-0,847067949
-9,92	-0,836269558
-9,91	-0,825136669
-9,9	-0,813673738
-9,89	-0,801885347
-9,88	-0,789776213
-9,87	-0,777351179
-9,86	-0,764615215
-9,85	-0,751573415
-9,84	-0,738230996
-9,83	-0,724593294
-9,82	-0,710665765
-9,81	-0,696453979
-9,8	-0,68196362
-9,79	-0,667200485
-9,78	-0,652170479
-9,77	-0,636879613
-9,76	-0,621334004
-9,75	-0,60553987
-9,74	-0,589503527
-9,73	-0,573231392
-9,72	-0,556729971
-9,71	-0,540005866
-9,7	-0,523065765
-9,69	-0,505916445
-9,68	-0,488564766
-9,67	-0,471017667
-9,66	-0,453282167
-9,65	-0,43536536
-9,64	-0,417274413
-9,63	-0,399016562
-9,62	-0,38059911
-9,61	-0,362029423
-9,6	-0,343314929
-9,59	-0,324463113
-9,58	-0,305481517
-9,57	-0,286377732
-9,56	-0,2671594
-9,55	-0,247834208
-9,54	-0,228409885
-9,53	-0,208894202
-9,52	-0,189294963
-9,51	-0,169620009
-9,5	-0,14987721
-9,49	-0,130074461
-9,48	-0,110219684
-9,47	-0,090320821
-9,46	-0,070385831
-9,45	-0,050422688
-9,44	-0,030439376
-9,43	-0,010443889
-9,42	0,009555776
-9,41	0,029551619
-9,4	0,049535641
-9,39	0,06949985
-9,38	0,089436259
-9,37	0,109336896
-9,36	0,129193799
-9,35	0,148999026
-9,34	0,168744655
-9,33	0,188422789
-9,32	0,208025557
-9,31	0,227545117
-9,3	0,246973662
-9,29	0,266303421
-9,28	0,285526661
-9,27	0,304635696
-9,26	0,323622879
-9,25	0,342480618
-9,24	0,36120137
-9,23	0,379777645
-9,22	0,398202015
-9,21	0,416467109
-9,2	0,434565622
-9,19	0,452490314
-9,18	0,470234017
-9,17	0,487789632
-9,16	0,505150137
-9,15	0,52230859
-9,14	0,539258125
-9,13	0,555991965
-9,12	0,572503416
-9,11	0,588785872
-9,1	0,604832822
-9,09	0,620637847
-9,08	0,636194626
-9,07	0,651496935
-9,06	0,666538653
-9,05	0,681313766
-9,04	0,695816361
-9,03	0,71004064
-9,02	0,723980912
-9,01	0,737631601
-9	0,750987247
-8,99	0,764042508
-8,98	0,776792163
-8,97	0,789231111
-8,96	0,801354377
-8,95	0,813157112
-8,94	0,824634595
-8,93	0,835782235
-8,92	0,846595573
-8,91	0,857070285
-8,9	0,867202179
-8,89	0,876987205
-8,88	0,886421447
-8,87	0,895501133
-8,86	0,90422263
-8,85	0,91258245
-8,84	0,920577249
-8,83	0,92820383
-8,82	0,935459141
-8,81	0,942340281
-8,8	0,948844498
-8,79	0,954969189
-8,78	0,960711906
-8,77	0,966070351
-8,76	0,97104238
-8,75	0,975626005
-8,74	0,979819393
-8,73	0,983620867
-8,72	0,987028905
-8,71	0,990042144
-8,7	0,99265938
-8,69	0,994879566
-8,68	0,996701813
-8,67	0,998125392
-8,66	0,999149735
-8,65	0,999774431
-8,64	0,999999231
-8,63	0,999824044
-8,62	0,999248941
-8,61	0,998274152
-8,6	0,996900066
-8,59	0,995127234
-8,58	0,992956364
-8,57	0,990388324
-8,56	0,987424143
-8,55	0,984065005
-8,54	0,980312254
-8,53	0,976167392
-8,52	0,971632075
-8,51	0,966708119
-8,5	0,961397492
-8,49	0,955702319
-8,48	0,949624878
-8,47	0,943167599
-8,46	0,936333066
-8,45	0,929124013
-8,44	0,921543322
-8,43	0,913594026
-8,42	0,905279305
-8,41	0,896602484
-8,4	0,887567034
-8,39	0,878176569
-8,38	0,868434845
-8,37	0,858345758
-8,36	0,847913345
-8,35	0,837141778
-8,34	0,826035365
-8,33	0,814598549
-8,32	0,802835905
-8,31	0,790752137
-8,3	0,778352079
-8,29	0,76564069
-8,28	0,752623055
-8,27	0,739304381
-8,26	0,725689995
-8,25	0,711785342
-8,24	0,697595985
-8,23	0,683127599
-8,22	0,668385971
-8,21	0,653376998
-8,2	0,638106682
-8,19	0,622581133
-8,18	0,606806559
-8,17	0,59078927
-8,16	0,574535674
-8,15	0,558052271
-8,14	0,541345655
-8,13	0,524422508
-8,12	0,507289598
-8,11	0,48995378
-8,1	0,472421986
-8,09	0,45470123
-8,08	0,4367986
-8,07	0,418721256
-8,06	0,400476429
-8,05	0,382071417
-8,04	0,363513582
-8,03	0,344810345
-8,02	0,32596919
-8,01	0,306997651
-8	0,287903317
-7,99	0,268693825
-7,98	0,24937686
-7,97	0,229960147
-7,96	0,210451453
-7,95	0,190858581
-7,94	0,171189369
-7,93	0,151451683
-7,92	0,131653418
-7,91	0,111802494
-7,9	0,09190685
-7,89	0,071974445
-7,88	0,052013251
-7,87	0,032031252
-7,86	0,012036441
-7,85	-0,007963184
-7,84	-0,027959624
-7,83	-0,04794488
-7,82	-0,06791096
-7,81	-0,087849875
-7,8	-0,107753652
-7,79	-0,127614329
-7,78	-0,147423962
-7,77	-0,167174627
-7,76	-0,186858425
-7,75	-0,206467482
-7,74	-0,225993954
-7,73	-0,245430032
-7,72	-0,264767942
-7,71	-0,283999947
-7,7	-0,303118357
-7,69	-0,322115523
-7,68	-0,340983847
-7,67	-0,359715782
-7,66	-0,378303836
-7,65	-0,396740573
-7,64	-0,415018619
-7,63	-0,433130664
-7,62	-0,451069462
-7,61	-0,468827838
-7,6	-0,486398689
-7,59	-0,503774987
-7,58	-0,520949782
-7,57	-0,537916204
-7,56	-0,554667467
-7,55	-0,57119687
-7,54	-0,587497802
-7,53	-0,603563742
-7,52	-0,619388265
-7,51	-0,634965042
-7,5	-0,65028784
-7,49	-0,665350532
-7,48	-0,680147093
-7,47	-0,694671604
-7,46	-0,708918256
-7,45	-0,72288135
-7,44	-0,7365553
-7,43	-0,749934639
-7,42	-0,763014014
-7,41	-0,775788193
-7,4	-0,788252067
-7,39	-0,800400651
-7,38	-0,812229086
-7,37	-0,82373264
-7,36	-0,834906711
-7,35	-0,845746831
-7,34	-0,856248664
-7,33	-0,866408008
-7,32	-0,876220801
-7,31	-0,885683117
-7,3	-0,894791172
-7,29	-0,903541322
-7,28	-0,911930068
-7,27	-0,919954054
-7,26	-0,927610071
-7,25	-0,934895056
-7,24	-0,941806095
-7,23	-0,948340424
-7,22	-0,95449543
-7,21	-0,960268651
-7,2	-0,965657777
-7,19	-0,970660652
-7,18	-0,975275276
-7,17	-0,979499804
-7,16	-0,983332544
-7,15	-0,986771964
-7,14	-0,989816689
-7,13	-0,9924655
-7,12	-0,994717339
-7,11	-0,996571303
-7,1	-0,998026653
-7,09	-0,999082805
-7,08	-0,999739337
-7,07	-0,999995987
-7,06	-0,999852652
-7,05	-0,999309389
-7,04	-0,998366415
-7,03	-0,997024109
-7,02	-0,995283006
-7,01	-0,993143803
-7	-0,990607356
-6,99	-0,987674679
-6,98	-0,984346945
-6,97	-0,980625486
-6,96	-0,976511789
-6,95	-0,972007501
-6,94	-0,967114423
-6,93	-0,961834512
-6,92	-0,95616988
-6,91	-0,950122793
-6,9	-0,943695669
-6,89	-0,93689108
-6,88	-0,929711747
-6,87	-0,922160541
-6,86	-0,914240484
-6,85	-0,905954742
-6,84	-0,897306631
-6,83	-0,888299609
-6,82	-0,878937279
-6,81	-0,869223386
-6,8	-0,859161815
-6,79	-0,848756591
-6,78	-0,838011875
-6,77	-0,826931966
-6,76	-0,815521295
-6,75	-0,803784427
-6,74	-0,791726055
-6,73	-0,779351004
-6,72	-0,766664222
-6,71	-0,753670785
-6,7	-0,74037589
-6,69	-0,726784854
-6,68	-0,712903114
-6,67	-0,698736223
-6,66	-0,684289846
-6,65	-0,669569762
-6,64	-0,65458186
-6,63	-0,639332133
-6,62	-0,623826682
-6,61	-0,608071709
-6,6	-0,592073515
-6,59	-0,575838499
-6,58	-0,559373156
-6,57	-0,542684071
-6,56	-0,52577792
-6,55	-0,508661464
-6,54	-0,491341551
-6,53	-0,473825108
-6,52	-0,456119141
-6,51	-0,438230732
-6,5	-0,420167037
-6,49	-0,40193528
-6,48	-0,383542755
-6,47	-0,364996818
-6,46	-0,346304887
-6,45	-0,327474439
-6,44	-0,308513005
-6,43	-0,289428171
-6,42	-0,270227569
-6,41	-0,250918879
-6,4	-0,231509825
-6,39	-0,21200817
-6,38	-0,192421715
-6,37	-0,172758294
-6,36	-0,153025772
-6,35	-0,133232041
-6,34	-0,11338502
-6,33	-0,093492646
-6,32	-0,073562876
-6,31	-0,053603682
-6,3	-0,033623047
-6,29	-0,013628964
-6,28	0,006370571
-6,27	0,026367558
-6,26	0,046353998
-6,25	0,066321897
-6,24	0,086263269
-6,23	0,106170136
-6,22	0,126034536
-6,21	0,145848525
-6,2	0,165604175
-6,19	0,185293587
-6,18	0,204908883
-6,17	0,224442219
-6,16	0,243885781
-6,15	0,263231791
-6,14	0,282472513
-6,13	0,301600249
-6,12	0,320607349
-6,11	0,339486211
-6,1	0,358229282
-6,09	0,376829067
-6,08	0,395278125
-6,07	0,413569077
-6,06	0,431694607
-6,05	0,449647465
-6,04	0,467420469
-6,03	0,485006512
-6,02	0,502398559
-6,01	0,519589653
-6	0,536572918
-5,99	0,553341561
-5,98	0,569888875
-5,97	0,586208241
-5,96	0,602293131
-5,95	0,618137112
-5,94	0,633733847
-5,93	0,649077096
-5,92	0,664160724
-5,91	0,678978695
-5,9	0,693525085
-5,89	0,707794073
-5,88	0,721779954
-5,87	0,735477132
-5,86	0,748880129
-5,85	0,761983584
-5,84	0,774782256
-5,83	0,787271025
-5,82	0,799444896
-5,81	0,811299
-5,8	0,822828595
-5,79	0,83402907
-5,78	0,844895944
-5,77	0,855424871
-5,76	0,865611639
-5,75	0,875452175
-5,74	0,884942541
-5,73	0,894078942
-5,72	0,902857723
-5,71	0,911275373
-5,7	0,919328526
-5,69	0,927013959
-5,68	0,934328599
-5,67	0,94126952
-5,66	0,947833945
-5,65	0,95401925
-5,64	0,95982296
-5,63	0,965242753
-5,62	0,970276462
-5,61	0,974922074
-5,6	0,979177729
-5,59	0,983041727
-5,58	0,986512521
-5,57	0,989588723
-5,56	0,992269103
-5,55	0,994552588
-5,54	0,996438266
-5,53	0,997925382
-5,52	0,99901334
-5,51	0,999701707
-5,5	0,999990207
-5,49	0,999878723
-5,48	0,999367302
-5,47	0,998456147
-5,46	0,997145622
-5,45	0,995436253
-5,44	0,993328723
-5,43	0,990823874
-5,42	0,987922709
-5,41	0,984626388
-5,4	0,98093623
-5,39	0,97685371
-5,38	0,972380462
-5,37	0,967518275
-5,36	0,962269093
-5,35	0,956635016
-5,34	0,950618298
-5,33	0,944221346
-5,32	0,937446717
-5,31	0,930297123
-5,3	0,922775422
-5,29	0,914884623
-5,28	0,906627882
-5,27	0,898008502
-5,26	0,889029931
-5,25	0,87969576
-5,24	0,870009722
-5,23	0,859975692
-5,22	0,849597683
-5,21	0,838879846
-5,2	0,827826469
-5,19	0,816441972
-5,18	0,804730909
-5,17	0,792697965
-5,16	0,780347952
-5,15	0,76768581
-5,14	0,754716604
-5,13	0,741445521
-5,12	0,72787787
-5,11	0,714019078
-5,1	0,699874688
-5,09	0,685450357
-5,08	0,670751855
-5,07	0,655785061
-5,06	0,640555962
-5,05	0,625070649
-5,04	0,609335316
-5,03	0,593356257
-5,02	0,577139864
-5,01	0,560692622
-5	0,544021111
-4,99	0,527131998
-4,98	0,51003204
-4,97	0,492728076
-4,96	0,475227027
-4,95	0,457535894
-4,94	0,439661752
-4,93	0,421611752
-4,92	0,403393112
-4,91	0,385013121
-4,9	0,366479129
-4,89	0,347798551
-4,88	0,328978858
-4,87	0,310027578
-4,86	0,290952291
-4,85	0,271760626
-4,84	0,252460262
-4,83	0,233058916
-4,82	0,21356435
-4,81	0,193984361
-4,8	0,174326781
-4,79	0,154599473
-4,78	0,134810327
-4,77	0,114967258
-4,76	0,095078204
-4,75	0,07515112
-4,74	0,055193977
-4,73	0,035214757
-4,72	0,015221451
-4,71	-0,004777943
-4,7	-0,024775425
-4,69	-0,044762998
-4,68	-0,064732667
